timestamp,sound,co2,voltage,case_no
2025-10-21 17:04:32,,25.1,,17
2025-10-21 17:04:32,,,23.77,17
2025-10-21 17:04:33,69,,,17
2025-10-21 17:04:33,,,23.8,17
2025-10-21 17:04:34,,,23.76,17
2025-10-21 17:04:36,80,,,17
2025-10-21 17:04:36,,,23.74,17
2025-10-21 17:04:37,,,23.76,17
2025-10-21 17:04:37,,,23.77,17
2025-10-21 17:04:38,,,23.74,17
2025-10-21 17:04:39,,,23.78,17
2025-10-21 17:04:39,55,,,17
2025-10-21 17:04:39,,,23.77,17
2025-10-21 17:04:40,,,23.73,17
2025-10-21 17:04:40,,25.12,,17
2025-10-21 17:04:41,,,23.78,17
2025-10-21 17:04:41,,,23.76,17
2025-10-21 17:04:42,87,,,17
2025-10-21 17:04:43,,25.09,,17
2025-10-21 17:04:43,,,23.77,17
2025-10-21 17:04:44,,,23.76,17
2025-10-21 17:04:45,73,,,17
2025-10-21 17:04:45,,,23.78,17
2025-10-21 17:04:46,,25.12,,17
2025-10-21 17:04:46,,,23.76,17
2025-10-21 17:04:46,,,23.8,17
2025-10-21 17:04:47,,,23.73,17
2025-10-21 17:04:48,271,,,17
2025-10-21 17:04:48,,,23.71,17
2025-10-21 17:04:48,,,23.76,17
2025-10-21 17:04:49,,25.09,,17
2025-10-21 17:04:49,,,23.74,17
2025-10-21 17:04:50,,,23.76,17
2025-10-21 17:04:50,653,,,17
2025-10-21 17:04:51,,,23.77,17
2025-10-21 17:04:52,,25.1,,17
2025-10-21 17:04:52,,,23.78,17
2025-10-21 17:04:53,,,23.77,17
2025-10-21 17:04:53,356,,,17
2025-10-21 17:04:53,,,23.78,17
2025-10-21 17:04:54,,,23.76,17
2025-10-21 17:04:55,,,23.78,17
2025-10-21 17:04:55,,,23.74,17
2025-10-21 17:04:56,188,,,17
2025-10-21 17:04:56,,,23.77,17
2025-10-21 17:04:57,,,23.78,17
2025-10-21 17:04:57,,25.12,,17
2025-10-21 17:04:58,,,23.77,17
2025-10-21 17:04:58,,,23.78,17
2025-10-21 17:04:59,397,,,17
2025-10-21 17:05:00,,,23.81,17
2025-10-21 17:05:00,,,23.78,17
2025-10-21 17:05:00,,25.1,,17
2025-10-21 17:05:01,,,23.76,17
2025-10-21 17:05:02,311,,,17
2025-10-21 17:05:02,,,23.78,17
2025-10-21 17:05:02,,,23.76,17
2025-10-21 17:05:03,,,23.74,17
2025-10-21 17:05:04,,,23.73,17
2025-10-21 17:05:05,717,,,17
2025-10-21 17:05:05,,,23.78,17
2025-10-21 17:05:05,,,23.77,17
2025-10-21 17:05:06,,,23.76,17
2025-10-21 17:05:07,,,23.77,17
2025-10-21 17:05:08,350,,,17
2025-10-21 17:05:08,,,23.76,17
2025-10-21 17:05:09,,25.12,,17
2025-10-21 17:05:09,,,23.77,17
2025-10-21 17:05:09,,,23.8,17
2025-10-21 17:05:10,,,23.78,17
2025-10-21 17:05:10,542,,,17
2025-10-21 17:05:11,,,23.76,17
2025-10-21 17:05:12,,,23.77,17
2025-10-21 17:05:12,,,23.7,17
2025-10-21 17:05:13,688,,,17
2025-10-21 17:05:13,,,23.78,17
2025-10-21 17:05:14,,,23.77,17
2025-10-21 17:05:14,,,23.78,17
2025-10-21 17:05:15,,,23.8,17
2025-10-21 17:05:16,405,,,17
2025-10-21 17:05:16,,,23.76,17
2025-10-21 17:05:16,,,23.77,17
2025-10-21 17:05:18,,,23.78,17
2025-10-21 17:05:19,,,23.76,17
2025-10-21 17:05:19,217,,,17
2025-10-21 17:05:19,,,23.78,17
2025-10-21 17:05:20,,,23.74,17
2025-10-21 17:05:21,,,23.78,17
2025-10-21 17:05:21,,,23.8,17
2025-10-21 17:05:22,665,,,17
2025-10-21 17:05:22,,,23.76,17
2025-10-21 17:05:23,,25.13,,17
2025-10-21 17:05:23,,,23.74,17
2025-10-21 17:05:23,,,23.76,17
2025-10-21 17:05:24,,,23.8,17
2025-10-21 17:05:25,609,,,17
2025-10-21 17:05:25,,,23.74,17
2025-10-21 17:05:26,,,23.78,17
2025-10-21 17:05:27,,,23.74,17
2025-10-21 17:05:27,640,,,17
2025-10-21 17:05:28,,,23.78,17
2025-10-21 17:05:28,,,23.8,17
2025-10-21 17:05:29,,25.12,,17
2025-10-21 17:05:29,,,23.73,17
2025-10-21 17:05:30,,,23.78,17
2025-10-21 17:05:30,543,,,17
2025-10-21 17:05:31,,,23.76,17
2025-10-21 17:05:32,,25.14,,17
2025-10-21 17:05:32,,,23.8,17
2025-10-21 17:05:33,,,23.77,17
2025-10-21 17:05:33,248,,,17
2025-10-21 17:05:34,,,23.76,17
2025-10-21 17:05:35,,25.13,,17
2025-10-21 17:05:35,,,23.73,17
2025-10-21 17:05:35,,,23.77,17
2025-10-21 17:05:36,103,,,17
2025-10-21 17:05:36,,,23.8,17
2025-10-21 17:05:37,,,23.78,17
2025-10-21 17:05:37,,,23.8,17
2025-10-21 17:05:38,,,23.77,17
2025-10-21 17:05:39,352,,,17
2025-10-21 17:05:40,,,23.78,17
2025-10-21 17:05:40,,,23.73,17
2025-10-21 17:05:40,,25.14,,17
2025-10-21 17:05:41,,,23.8,17
2025-10-21 17:05:42,158,,,17
2025-10-21 17:05:42,,,23.78,17
2025-10-21 17:05:42,,,23.77,17
2025-10-21 17:05:43,,25.13,,17
2025-10-21 17:05:44,,,23.78,17
2025-10-21 17:05:45,,,23.73,17
2025-10-21 17:05:45,63,,,17
2025-10-21 17:05:45,,,23.76,17
2025-10-21 17:05:46,,,23.78,17
2025-10-21 17:05:47,,,23.8,17
2025-10-21 17:05:47,47,,,17
2025-10-21 17:05:48,,,23.73,17
2025-10-21 17:05:49,,,23.77,17
2025-10-21 17:05:50,45,,,17
2025-10-21 17:05:51,,,23.8,17
2025-10-21 17:05:51,,,23.76,17
2025-10-21 17:05:52,,25.14,,17
2025-10-21 17:05:53,711,,,17
2025-10-21 17:05:53,,,23.81,17
2025-10-21 17:05:54,,,23.76,17
2025-10-21 17:05:55,,25.16,,17
2025-10-21 17:05:55,,,23.8,17
2025-10-21 17:05:56,357,,,17
2025-10-21 17:05:56,,,23.74,17
2025-10-21 17:05:56,,,23.73,17
2025-10-21 17:05:57,,,23.77,17
2025-10-21 17:05:57,,25.14,,17
2025-10-21 17:05:58,,,23.76,17
2025-10-21 17:05:58,,,23.78,17
2025-10-21 17:05:59,657,,,17
2025-10-21 17:06:00,,25.13,,17
2025-10-21 17:06:00,,,23.8,17
2025-10-21 17:06:01,,,23.74,17
2025-10-21 17:06:01,,,23.78,17
2025-10-21 17:06:02,607,,,17
2025-10-21 17:06:02,,,23.76,17
2025-10-21 17:06:03,,,23.77,17
2025-10-21 17:06:03,,,23.78,17
2025-10-21 17:06:04,,,23.8,17
2025-10-21 17:06:05,286,,,17
2025-10-21 17:06:05,,,23.78,17
2025-10-21 17:06:06,,25.16,,17
2025-10-21 17:06:06,,,23.77,17
2025-10-21 17:06:07,178,,,17
2025-10-21 17:06:08,,,23.74,17
2025-10-21 17:06:08,,,23.77,17
2025-10-21 17:06:09,,,23.78,17
2025-10-21 17:06:10,246,,,17
2025-10-21 17:06:10,,,23.77,17
2025-10-21 17:06:11,,,23.76,17
2025-10-21 17:06:12,,,23.74,17
2025-10-21 17:06:12,,,23.8,17
2025-10-21 17:06:13,788,,,17
2025-10-21 17:06:14,,,23.74,17
2025-10-21 17:06:15,,,23.77,17
2025-10-21 17:06:16,608,,,17
2025-10-21 17:06:16,,,23.78,17
2025-10-21 17:06:17,,,23.8,17
2025-10-21 17:06:17,,25.14,,17
2025-10-21 17:06:18,,,23.77,17
2025-10-21 17:06:19,783,,,17
2025-10-21 17:06:19,,,23.78,17
2025-10-21 17:06:19,,,23.73,17
2025-10-21 17:06:20,,25.16,,17
2025-10-21 17:06:20,,,23.8,17
2025-10-21 17:06:21,,,23.77,17
2025-10-21 17:06:22,,,23.78,17
2025-10-21 17:06:22,398,,,17
2025-10-21 17:06:23,,,23.74,17
2025-10-21 17:06:23,,25.17,,17
2025-10-21 17:06:23,,,23.77,17
2025-10-21 17:06:24,,,23.74,17
2025-10-21 17:06:24,,,23.77,17
2025-10-21 17:06:24,571,,,17
2025-10-21 17:06:25,,,23.76,17
2025-10-21 17:06:26,,,23.8,17
2025-10-21 17:06:26,,,23.78,17
2025-10-21 17:06:27,237,,,17
2025-10-21 17:06:28,,,23.76,17
2025-10-21 17:06:29,,,23.77,17
2025-10-21 17:06:30,214,,,17
2025-10-21 17:06:31,,,23.76,17
2025-10-21 17:06:31,,,23.77,17
2025-10-21 17:06:32,,,23.78,17
2025-10-21 17:06:33,927,,,17
2025-10-21 17:06:33,,,23.77,17
2025-10-21 17:06:34,,,23.78,17
2025-10-21 17:06:34,,25.16,,17
2025-10-21 17:06:35,,,23.74,17
2025-10-21 17:06:36,461,,,17
2025-10-21 17:06:36,,,23.76,17
2025-10-21 17:06:37,,,23.78,17
2025-10-21 17:06:37,,25.17,,17
2025-10-21 17:06:38,,,23.74,17
2025-10-21 17:06:38,,,23.8,17
2025-10-21 17:06:39,282,,,17
2025-10-21 17:06:39,,,23.76,17
2025-10-21 17:06:40,,,23.77,17
2025-10-21 17:06:41,,,23.78,17
2025-10-21 17:06:42,411,,,17
2025-10-21 17:06:42,,,23.74,17
2025-10-21 17:06:43,,,23.76,17
2025-10-21 17:06:44,797,,,17
2025-10-21 17:06:45,,,23.8,17
2025-10-21 17:06:45,,,23.78,17
2025-10-21 17:06:46,,25.16,,17
2025-10-21 17:06:46,,,23.77,17
2025-10-21 17:06:47,,,23.8,17
2025-10-21 17:06:47,458,,,17
2025-10-21 17:06:48,,,23.77,17
2025-10-21 17:06:49,,25.17,,17
2025-10-21 17:06:49,,,23.74,17
2025-10-21 17:06:50,,,23.78,17
2025-10-21 17:06:50,233,,,17
2025-10-21 17:06:50,,,23.77,17
2025-10-21 17:06:51,,,23.8,17
2025-10-21 17:06:52,,25.16,,17
2025-10-21 17:06:52,,,23.77,17
2025-10-21 17:06:53,713,,,17
2025-10-21 17:06:53,,,23.78,17
2025-10-21 17:06:54,,,23.76,17
2025-10-21 17:06:54,,,23.74,17
2025-10-21 17:06:55,,25.17,,17
2025-10-21 17:06:55,,,23.77,17
2025-10-21 17:06:56,753,,,17
2025-10-21 17:06:56,,,23.78,17
2025-10-21 17:06:57,,,23.8,17
2025-10-21 17:06:57,,,23.77,17
2025-10-21 17:06:57,,25.19,,17
2025-10-21 17:06:58,,,23.76,17
2025-10-21 17:06:59,,,23.8,17
2025-10-21 17:06:59,499,,,17
2025-10-21 17:06:59,,,23.76,17
2025-10-21 17:07:00,,,23.74,17
2025-10-21 17:07:01,,,23.77,17
2025-10-21 17:07:01,,,23.8,17
2025-10-21 17:07:02,280,,,17
2025-10-21 17:07:02,,,23.76,17
2025-10-21 17:07:03,,,23.8,17
2025-10-21 17:07:04,,,23.76,17
2025-10-21 17:07:04,1150,,,17
2025-10-21 17:07:05,,,23.77,17
2025-10-21 17:07:06,,,23.78,17
2025-10-21 17:07:06,,,23.81,17
2025-10-21 17:07:07,700,,,17
2025-10-21 17:07:07,,,23.77,17
2025-10-21 17:07:08,,,23.76,17
2025-10-21 17:07:08,,,23.74,17
2025-10-21 17:07:09,,,23.76,17
2025-10-21 17:07:10,920,,,17
2025-10-21 17:07:10,,,23.78,17
2025-10-21 17:07:11,,,23.76,17
2025-10-21 17:07:11,,,23.77,17
2025-10-21 17:07:12,,,23.81,17
2025-10-21 17:07:13,450,,,17
2025-10-21 17:07:13,,,23.77,17
2025-10-21 17:07:14,,,23.78,17
2025-10-21 17:07:15,,,23.77,17
2025-10-21 17:07:16,1186,,,17
2025-10-21 17:07:17,,,23.71,17
2025-10-21 17:07:18,,,23.78,17
2025-10-21 17:07:18,,,23.8,17
2025-10-21 17:07:19,600,,,17
2025-10-21 17:07:20,,,23.77,17
2025-10-21 17:07:22,237,,,17
2025-10-21 17:07:23,,,23.76,17
2025-10-21 17:07:23,,,23.77,17
2025-10-21 17:07:24,,,23.8,17
2025-10-21 17:07:24,120,,,17
2025-10-21 17:07:25,,,23.77,17
2025-10-21 17:07:25,,,23.76,17
2025-10-21 17:07:26,,,23.77,17
2025-10-21 17:07:27,110,,,17
2025-10-21 17:07:27,,,23.81,17
2025-10-21 17:07:28,,,23.77,17
2025-10-21 17:07:30,200,,,17
2025-10-21 17:07:31,,,23.76,17
2025-10-21 17:07:32,,,23.74,17
2025-10-21 17:07:32,,,23.76,17
2025-10-21 17:07:33,273,,,17
2025-10-21 17:07:33,,,23.78,17
2025-10-21 17:07:34,,25.2,,17
2025-10-21 17:07:35,,,23.76,17
2025-10-21 17:07:35,,,23.8,17
2025-10-21 17:07:36,110,,,17
2025-10-21 17:07:36,,,23.78,17
2025-10-21 17:07:36,,,23.8,17
2025-10-21 17:07:37,,,23.77,17
2025-10-21 17:07:39,,,23.73,17
2025-10-21 17:07:39,91,,,17
2025-10-21 17:07:39,,,23.8,17
2025-10-21 17:07:40,,,23.76,17
2025-10-21 17:07:41,,,23.74,17
2025-10-21 17:07:42,78,,,17
2025-10-21 17:07:42,,,23.77,17
2025-10-21 17:07:43,,,23.8,17
2025-10-21 17:07:43,,,23.78,17
2025-10-21 17:07:44,,,23.77,17
2025-10-21 17:07:44,74,,,17
2025-10-21 17:07:45,,,23.81,17
2025-10-21 17:07:46,,,23.78,17
2025-10-21 17:07:47,53,,,17
2025-10-21 17:07:47,,,23.76,17
2025-10-21 17:07:48,,,23.78,17
2025-10-21 17:07:48,,,23.76,17
2025-10-21 17:07:49,,25.21,,17
2025-10-21 17:07:50,67,,,17
2025-10-21 17:07:50,,,23.74,17
2025-10-21 17:07:50,,,23.8,17
2025-10-21 17:07:51,,,23.78,17
2025-10-21 17:07:53,55,,,17
2025-10-21 17:07:53,,,23.73,17
2025-10-21 17:07:54,,,23.77,17
2025-10-21 17:07:54,,25.2,,17
2025-10-21 17:07:55,,,23.76,17
2025-10-21 17:07:56,44,,,17
2025-10-21 17:07:56,,,23.74,17
2025-10-21 17:07:57,,25.25,,17
2025-10-21 17:07:57,,,23.76,17
2025-10-21 17:07:59,374,,,17
2025-10-21 17:07:59,,,23.81,17
2025-10-21 17:08:00,,,23.77,17
2025-10-21 17:08:00,,25.21,,17
2025-10-21 17:08:00,,,23.78,17
2025-10-21 17:08:01,,,23.77,17
2025-10-21 17:08:02,233,,,17
2025-10-21 17:08:02,,,23.78,17
2025-10-21 17:08:02,,,23.76,17
2025-10-21 17:08:03,,25.25,,17
2025-10-21 17:08:03,,,23.77,17
2025-10-21 17:08:04,,,23.73,17
2025-10-21 17:08:04,119,,,17
2025-10-21 17:08:04,,,23.78,17
2025-10-21 17:08:05,,,23.77,17
2025-10-21 17:08:07,,,23.81,17
2025-10-21 17:08:07,64,,,17
2025-10-21 17:08:08,,,23.74,17
2025-10-21 17:08:09,,,23.78,17
2025-10-21 17:08:09,,,23.77,17
2025-10-21 17:08:10,28,,,17
2025-10-21 17:08:10,,,23.78,17
2025-10-21 17:08:11,,,23.81,17
2025-10-21 17:08:11,,,23.8,17
2025-10-21 17:08:12,,,23.73,17
2025-10-21 17:08:13,29,,,17
2025-10-21 17:08:13,,,23.8,17
2025-10-21 17:08:14,,,23.78,17
2025-10-21 17:08:14,,,23.8,17
2025-10-21 17:08:15,,,23.77,17
2025-10-21 17:08:16,56,,,17
2025-10-21 17:08:16,,,23.81,17
2025-10-21 17:08:16,,,23.77,17
2025-10-21 17:08:17,,,23.8,17
2025-10-21 17:08:18,,,23.74,17
2025-10-21 17:08:18,,,23.8,17
2025-10-21 17:08:19,76,,,17
2025-10-21 17:08:19,,,23.76,17
2025-10-21 17:08:20,,,23.77,17
2025-10-21 17:08:21,,,23.78,17
2025-10-21 17:08:22,94,,,17
2025-10-21 17:08:22,,,23.8,17
2025-10-21 17:08:23,,25.21,,17
2025-10-21 17:08:23,,,23.77,17
2025-10-21 17:08:24,575,,,17
2025-10-21 17:08:26,,25.25,,17
2025-10-21 17:08:26,,,23.73,17
2025-10-21 17:08:26,,,23.77,17
2025-10-21 17:08:27,621,,,17
2025-10-21 17:08:27,,,23.78,17
2025-10-21 17:08:28,,,23.77,17
2025-10-21 17:08:28,,,23.8,17
2025-10-21 17:08:29,,,23.77,17
2025-10-21 17:08:30,316,,,17
2025-10-21 17:08:30,,,23.78,17
2025-10-21 17:08:31,,,23.76,17
